,id,pl_pos_id,Round,Position,is_selected
5053,R:16_P:Josh Dunkley,R:16_P:Josh Dunkley_FO,16,FO,1
5054,R:3_P:Josh Dunkley,R:3_P:Josh Dunkley_FO,3,FO,1
5055,R:16_P:Josh Dunkley,R:16_P:Josh Dunkley_MI,16,MI,1
5056,R:3_P:Josh Dunkley,R:3_P:Josh Dunkley_MI,3,MI,1
5057,R:17_P:Josh Dunkley,R:17_P:Josh Dunkley_FO,17,FO,1
5058,R:17_P:Josh Dunkley,R:17_P:Josh Dunkley_MI,17,MI,1
5059,R:19_P:Josh Dunkley,R:19_P:Josh Dunkley_FO,19,FO,1
5060,R:19_P:Josh Dunkley,R:19_P:Josh Dunkley_MI,19,MI,1
5061,R:21_P:Josh Dunkley,R:21_P:Josh Dunkley_FO,21,FO,1
5062,R:21_P:Josh Dunkley,R:21_P:Josh Dunkley_MI,21,MI,1
5063,R:23_P:Josh Dunkley,R:23_P:Josh Dunkley_FO,23,FO,1
5064,R:9_P:Josh Dunkley,R:9_P:Josh Dunkley_FO,9,FO,1
5065,R:23_P:Josh Dunkley,R:23_P:Josh Dunkley_MI,23,MI,1
5066,R:9_P:Josh Dunkley,R:9_P:Josh Dunkley_MI,9,MI,1
5067,R:1_P:Josh Dunkley,R:1_P:Josh Dunkley_FO,1,FO,1
5068,R:1_P:Josh Dunkley,R:1_P:Josh Dunkley_MI,1,MI,1
5069,R:6_P:Josh Dunkley,R:6_P:Josh Dunkley_FO,6,FO,1
5070,R:6_P:Josh Dunkley,R:6_P:Josh Dunkley_MI,6,MI,1
5071,R:7_P:Josh Dunkley,R:7_P:Josh Dunkley_FO,7,FO,1
5072,R:7_P:Josh Dunkley,R:7_P:Josh Dunkley_MI,7,MI,1
5073,R:12_P:Josh Dunkley,R:12_P:Josh Dunkley_FO,12,FO,1
5074,R:12_P:Josh Dunkley,R:12_P:Josh Dunkley_MI,12,MI,1
5075,R:14_P:Josh Dunkley,R:14_P:Josh Dunkley_FO,14,FO,1
5076,R:14_P:Josh Dunkley,R:14_P:Josh Dunkley_MI,14,MI,1
5077,R:22_P:Josh Dunkley,R:22_P:Josh Dunkley_FO,22,FO,1
5078,R:22_P:Josh Dunkley,R:22_P:Josh Dunkley_MI,22,MI,1
5079,R:2_P:Toby McLean,R:2_P:Toby McLean_FO,2,FO,1
5080,R:15_P:Toby McLean,R:15_P:Toby McLean_FO,15,FO,1
5081,R:4_P:Toby McLean,R:4_P:Toby McLean_FO,4,FO,1
5082,R:5_P:Toby McLean,R:5_P:Toby McLean_FO,5,FO,1
5083,R:18_P:Toby McLean,R:18_P:Toby McLean_FO,18,FO,1
5084,R:8_P:Toby McLean,R:8_P:Toby McLean_FO,8,FO,1
5085,R:10_P:Toby McLean,R:10_P:Toby McLean_FO,10,FO,1
5086,R:11_P:Toby McLean,R:11_P:Toby McLean_FO,11,FO,1
5087,R:20_P:Toby McLean,R:20_P:Toby McLean_FO,20,FO,1
5088,R:16_P:Toby McLean,R:16_P:Toby McLean_FO,16,FO,1
5089,R:3_P:Toby McLean,R:3_P:Toby McLean_FO,3,FO,1
5090,R:17_P:Toby McLean,R:17_P:Toby McLean_FO,17,FO,1
5091,R:19_P:Toby McLean,R:19_P:Toby McLean_FO,19,FO,1
5092,R:21_P:Toby McLean,R:21_P:Toby McLean_FO,21,FO,1
5093,R:23_P:Toby McLean,R:23_P:Toby McLean_FO,23,FO,1
5094,R:9_P:Toby McLean,R:9_P:Toby McLean_FO,9,FO,1
5095,R:1_P:Toby McLean,R:1_P:Toby McLean_FO,1,FO,1
5096,R:6_P:Toby McLean,R:6_P:Toby McLean_FO,6,FO,1
5097,R:7_P:Toby McLean,R:7_P:Toby McLean_FO,7,FO,1
5098,R:12_P:Toby McLean,R:12_P:Toby McLean_FO,12,FO,1
5099,R:14_P:Toby McLean,R:14_P:Toby McLean_FO,14,FO,1
5100,R:22_P:Toby McLean,R:22_P:Toby McLean_FO,22,FO,1
5101,R:2_P:Lin Jong,R:2_P:Lin Jong_FO,2,FO,1
5102,R:15_P:Lin Jong,R:15_P:Lin Jong_FO,15,FO,1
5103,R:2_P:Lin Jong,R:2_P:Lin Jong_MI,2,MI,1
5104,R:15_P:Lin Jong,R:15_P:Lin Jong_MI,15,MI,1
5105,R:4_P:Lin Jong,R:4_P:Lin Jong_FO,4,FO,1
5106,R:4_P:Lin Jong,R:4_P:Lin Jong_MI,4,MI,1
5107,R:5_P:Lin Jong,R:5_P:Lin Jong_FO,5,FO,1
5108,R:18_P:Lin Jong,R:18_P:Lin Jong_FO,18,FO,1
5109,R:5_P:Lin Jong,R:5_P:Lin Jong_MI,5,MI,1
5110,R:18_P:Lin Jong,R:18_P:Lin Jong_MI,18,MI,1
5111,R:8_P:Lin Jong,R:8_P:Lin Jong_FO,8,FO,1
5112,R:8_P:Lin Jong,R:8_P:Lin Jong_MI,8,MI,1
5113,R:10_P:Lin Jong,R:10_P:Lin Jong_FO,10,FO,1
5114,R:10_P:Lin Jong,R:10_P:Lin Jong_MI,10,MI,1
5115,R:11_P:Lin Jong,R:11_P:Lin Jong_FO,11,FO,1
5116,R:20_P:Lin Jong,R:20_P:Lin Jong_FO,20,FO,1
5117,R:11_P:Lin Jong,R:11_P:Lin Jong_MI,11,MI,1
5118,R:20_P:Lin Jong,R:20_P:Lin Jong_MI,20,MI,1
5119,R:16_P:Lin Jong,R:16_P:Lin Jong_FO,16,FO,1
5120,R:3_P:Lin Jong,R:3_P:Lin Jong_FO,3,FO,1
5121,R:16_P:Lin Jong,R:16_P:Lin Jong_MI,16,MI,1
5122,R:3_P:Lin Jong,R:3_P:Lin Jong_MI,3,MI,1
5123,R:17_P:Lin Jong,R:17_P:Lin Jong_FO,17,FO,1
5124,R:17_P:Lin Jong,R:17_P:Lin Jong_MI,17,MI,1
5125,R:19_P:Lin Jong,R:19_P:Lin Jong_FO,19,FO,1
5126,R:19_P:Lin Jong,R:19_P:Lin Jong_MI,19,MI,1
5127,R:21_P:Lin Jong,R:21_P:Lin Jong_FO,21,FO,1
5128,R:21_P:Lin Jong,R:21_P:Lin Jong_MI,21,MI,1
5129,R:23_P:Lin Jong,R:23_P:Lin Jong_FO,23,FO,1
5130,R:9_P:Lin Jong,R:9_P:Lin Jong_FO,9,FO,1
5131,R:23_P:Lin Jong,R:23_P:Lin Jong_MI,23,MI,1
5132,R:9_P:Lin Jong,R:9_P:Lin Jong_MI,9,MI,1
5133,R:1_P:Lin Jong,R:1_P:Lin Jong_FO,1,FO,1
5134,R:1_P:Lin Jong,R:1_P:Lin Jong_MI,1,MI,1
5135,R:6_P:Lin Jong,R:6_P:Lin Jong_FO,6,FO,1
5136,R:6_P:Lin Jong,R:6_P:Lin Jong_MI,6,MI,1
5137,R:7_P:Lin Jong,R:7_P:Lin Jong_FO,7,FO,1
5138,R:7_P:Lin Jong,R:7_P:Lin Jong_MI,7,MI,1
5139,R:12_P:Lin Jong,R:12_P:Lin Jong_FO,12,FO,1
5140,R:12_P:Lin Jong,R:12_P:Lin Jong_MI,12,MI,1
5141,R:14_P:Lin Jong,R:14_P:Lin Jong_FO,14,FO,1
5142,R:14_P:Lin Jong,R:14_P:Lin Jong_MI,14,MI,1
5143,R:22_P:Lin Jong,R:22_P:Lin Jong_FO,22,FO,1
5144,R:22_P:Lin Jong,R:22_P:Lin Jong_MI,22,MI,1
5145,R:2_P:Mitchell Wallis,R:2_P:Mitchell Wallis_FO,2,FO,1
5146,R:15_P:Mitchell Wallis,R:15_P:Mitchell Wallis_FO,15,FO,1
5147,R:4_P:Mitchell Wallis,R:4_P:Mitchell Wallis_FO,4,FO,1
5148,R:5_P:Mitchell Wallis,R:5_P:Mitchell Wallis_FO,5,FO,1
5149,R:18_P:Mitchell Wallis,R:18_P:Mitchell Wallis_FO,18,FO,1
5150,R:8_P:Mitchell Wallis,R:8_P:Mitchell Wallis_FO,8,FO,1
5151,R:10_P:Mitchell Wallis,R:10_P:Mitchell Wallis_FO,10,FO,1
5152,R:11_P:Mitchell Wallis,R:11_P:Mitchell Wallis_FO,11,FO,1
5153,R:20_P:Mitchell Wallis,R:20_P:Mitchell Wallis_FO,20,FO,1
5154,R:16_P:Mitchell Wallis,R:16_P:Mitchell Wallis_FO,16,FO,1
5155,R:3_P:Mitchell Wallis,R:3_P:Mitchell Wallis_FO,3,FO,1
5156,R:17_P:Mitchell Wallis,R:17_P:Mitchell Wallis_FO,17,FO,1
5157,R:19_P:Mitchell Wallis,R:19_P:Mitchell Wallis_FO,19,FO,1
5158,R:21_P:Mitchell Wallis,R:21_P:Mitchell Wallis_FO,21,FO,1
5159,R:23_P:Mitchell Wallis,R:23_P:Mitchell Wallis_FO,23,FO,1
5160,R:9_P:Mitchell Wallis,R:9_P:Mitchell Wallis_FO,9,FO,1
5161,R:1_P:Mitchell Wallis,R:1_P:Mitchell Wallis_FO,1,FO,1
5162,R:6_P:Mitchell Wallis,R:6_P:Mitchell Wallis_FO,6,FO,1
5163,R:7_P:Mitchell Wallis,R:7_P:Mitchell Wallis_FO,7,FO,1
5164,R:12_P:Mitchell Wallis,R:12_P:Mitchell Wallis_FO,12,FO,1
5165,R:14_P:Mitchell Wallis,R:14_P:Mitchell Wallis_FO,14,FO,1
5166,R:22_P:Mitchell Wallis,R:22_P:Mitchell Wallis_FO,22,FO,1
5167,R:2_P:Rhylee West,R:2_P:Rhylee West_FO,2,FO,1
5168,R:15_P:Rhylee West,R:15_P:Rhylee West_FO,15,FO,1
5169,R:4_P:Rhylee West,R:4_P:Rhylee West_FO,4,FO,1
5170,R:5_P:Rhylee West,R:5_P:Rhylee West_FO,5,FO,1
5171,R:18_P:Rhylee West,R:18_P:Rhylee West_FO,18,FO,1
5172,R:8_P:Rhylee West,R:8_P:Rhylee West_FO,8,FO,1
5173,R:10_P:Rhylee West,R:10_P:Rhylee West_FO,10,FO,1
5174,R:11_P:Rhylee West,R:11_P:Rhylee West_FO,11,FO,1
5175,R:20_P:Rhylee West,R:20_P:Rhylee West_FO,20,FO,1
5176,R:16_P:Rhylee West,R:16_P:Rhylee West_FO,16,FO,1
5177,R:3_P:Rhylee West,R:3_P:Rhylee West_FO,3,FO,1
5178,R:17_P:Rhylee West,R:17_P:Rhylee West_FO,17,FO,1
5179,R:19_P:Rhylee West,R:19_P:Rhylee West_FO,19,FO,1
5180,R:21_P:Rhylee West,R:21_P:Rhylee West_FO,21,FO,1
5181,R:23_P:Rhylee West,R:23_P:Rhylee West_FO,23,FO,1
5182,R:9_P:Rhylee West,R:9_P:Rhylee West_FO,9,FO,1
5183,R:1_P:Rhylee West,R:1_P:Rhylee West_FO,1,FO,1
5184,R:6_P:Rhylee West,R:6_P:Rhylee West_FO,6,FO,1
5185,R:7_P:Rhylee West,R:7_P:Rhylee West_FO,7,FO,1
5186,R:12_P:Rhylee West,R:12_P:Rhylee West_FO,12,FO,1
5187,R:14_P:Rhylee West,R:14_P:Rhylee West_FO,14,FO,1
5188,R:22_P:Rhylee West,R:22_P:Rhylee West_FO,22,FO,1
5189,R:2_P:Laitham Vandermeer,R:2_P:Laitham Vandermeer_FO,2,FO,1
5190,R:15_P:Laitham Vandermeer,R:15_P:Laitham Vandermeer_FO,15,FO,1
5191,R:2_P:Laitham Vandermeer,R:2_P:Laitham Vandermeer_MI,2,MI,1
5192,R:15_P:Laitham Vandermeer,R:15_P:Laitham Vandermeer_MI,15,MI,1
5193,R:4_P:Laitham Vandermeer,R:4_P:Laitham Vandermeer_FO,4,FO,1
5194,R:4_P:Laitham Vandermeer,R:4_P:Laitham Vandermeer_MI,4,MI,1
5195,R:5_P:Laitham Vandermeer,R:5_P:Laitham Vandermeer_FO,5,FO,1
5196,R:18_P:Laitham Vandermeer,R:18_P:Laitham Vandermeer_FO,18,FO,1
5197,R:5_P:Laitham Vandermeer,R:5_P:Laitham Vandermeer_MI,5,MI,1
5198,R:18_P:Laitham Vandermeer,R:18_P:Laitham Vandermeer_MI,18,MI,1
5199,R:8_P:Laitham Vandermeer,R:8_P:Laitham Vandermeer_FO,8,FO,1
5200,R:8_P:Laitham Vandermeer,R:8_P:Laitham Vandermeer_MI,8,MI,1
5201,R:10_P:Laitham Vandermeer,R:10_P:Laitham Vandermeer_FO,10,FO,1
5202,R:10_P:Laitham Vandermeer,R:10_P:Laitham Vandermeer_MI,10,MI,1
5203,R:11_P:Laitham Vandermeer,R:11_P:Laitham Vandermeer_FO,11,FO,1
5204,R:20_P:Laitham Vandermeer,R:20_P:Laitham Vandermeer_FO,20,FO,1
5205,R:11_P:Laitham Vandermeer,R:11_P:Laitham Vandermeer_MI,11,MI,1
5206,R:20_P:Laitham Vandermeer,R:20_P:Laitham Vandermeer_MI,20,MI,1
5207,R:16_P:Laitham Vandermeer,R:16_P:Laitham Vandermeer_FO,16,FO,1
5208,R:3_P:Laitham Vandermeer,R:3_P:Laitham Vandermeer_FO,3,FO,1
5209,R:16_P:Laitham Vandermeer,R:16_P:Laitham Vandermeer_MI,16,MI,1
5210,R:3_P:Laitham Vandermeer,R:3_P:Laitham Vandermeer_MI,3,MI,1
5211,R:17_P:Laitham Vandermeer,R:17_P:Laitham Vandermeer_FO,17,FO,1
5212,R:17_P:Laitham Vandermeer,R:17_P:Laitham Vandermeer_MI,17,MI,1
5213,R:19_P:Laitham Vandermeer,R:19_P:Laitham Vandermeer_FO,19,FO,1
5214,R:19_P:Laitham Vandermeer,R:19_P:Laitham Vandermeer_MI,19,MI,1
5215,R:21_P:Laitham Vandermeer,R:21_P:Laitham Vandermeer_FO,21,FO,1
5216,R:21_P:Laitham Vandermeer,R:21_P:Laitham Vandermeer_MI,21,MI,1
5217,R:23_P:Laitham Vandermeer,R:23_P:Laitham Vandermeer_FO,23,FO,1
5218,R:9_P:Laitham Vandermeer,R:9_P:Laitham Vandermeer_FO,9,FO,1
5219,R:23_P:Laitham Vandermeer,R:23_P:Laitham Vandermeer_MI,23,MI,1
5220,R:9_P:Laitham Vandermeer,R:9_P:Laitham Vandermeer_MI,9,MI,1
5221,R:1_P:Laitham Vandermeer,R:1_P:Laitham Vandermeer_FO,1,FO,1
5222,R:1_P:Laitham Vandermeer,R:1_P:Laitham Vandermeer_MI,1,MI,1
5223,R:6_P:Laitham Vandermeer,R:6_P:Laitham Vandermeer_FO,6,FO,1
5224,R:6_P:Laitham Vandermeer,R:6_P:Laitham Vandermeer_MI,6,MI,1
5225,R:7_P:Laitham Vandermeer,R:7_P:Laitham Vandermeer_FO,7,FO,1
5226,R:7_P:Laitham Vandermeer,R:7_P:Laitham Vandermeer_MI,7,MI,1
5227,R:12_P:Laitham Vandermeer,R:12_P:Laitham Vandermeer_FO,12,FO,1
5228,R:12_P:Laitham Vandermeer,R:12_P:Laitham Vandermeer_MI,12,MI,1
5229,R:14_P:Laitham Vandermeer,R:14_P:Laitham Vandermeer_FO,14,FO,1
5230,R:14_P:Laitham Vandermeer,R:14_P:Laitham Vandermeer_MI,14,MI,1
5231,R:22_P:Laitham Vandermeer,R:22_P:Laitham Vandermeer_FO,22,FO,1
5232,R:22_P:Laitham Vandermeer,R:22_P:Laitham Vandermeer_MI,22,MI,1
5233,R:2_P:Ben Cavarra,R:2_P:Ben Cavarra_FO,2,FO,1
5234,R:15_P:Ben Cavarra,R:15_P:Ben Cavarra_FO,15,FO,1
5235,R:4_P:Ben Cavarra,R:4_P:Ben Cavarra_FO,4,FO,1
5236,R:5_P:Ben Cavarra,R:5_P:Ben Cavarra_FO,5,FO,1
5237,R:18_P:Ben Cavarra,R:18_P:Ben Cavarra_FO,18,FO,1
5238,R:8_P:Ben Cavarra,R:8_P:Ben Cavarra_FO,8,FO,1
5239,R:10_P:Ben Cavarra,R:10_P:Ben Cavarra_FO,10,FO,1
5240,R:11_P:Ben Cavarra,R:11_P:Ben Cavarra_FO,11,FO,1
5241,R:20_P:Ben Cavarra,R:20_P:Ben Cavarra_FO,20,FO,1
5242,R:16_P:Ben Cavarra,R:16_P:Ben Cavarra_FO,16,FO,1
5243,R:3_P:Ben Cavarra,R:3_P:Ben Cavarra_FO,3,FO,1
5244,R:17_P:Ben Cavarra,R:17_P:Ben Cavarra_FO,17,FO,1
5245,R:19_P:Ben Cavarra,R:19_P:Ben Cavarra_FO,19,FO,1
5246,R:21_P:Ben Cavarra,R:21_P:Ben Cavarra_FO,21,FO,1
5247,R:23_P:Ben Cavarra,R:23_P:Ben Cavarra_FO,23,FO,1
5248,R:9_P:Ben Cavarra,R:9_P:Ben Cavarra_FO,9,FO,1
5249,R:1_P:Ben Cavarra,R:1_P:Ben Cavarra_FO,1,FO,1
5250,R:6_P:Ben Cavarra,R:6_P:Ben Cavarra_FO,6,FO,1
5251,R:7_P:Ben Cavarra,R:7_P:Ben Cavarra_FO,7,FO,1
5252,R:12_P:Ben Cavarra,R:12_P:Ben Cavarra_FO,12,FO,1
5253,R:14_P:Ben Cavarra,R:14_P:Ben Cavarra_FO,14,FO,1
5254,R:22_P:Ben Cavarra,R:22_P:Ben Cavarra_FO,22,FO,1
5255,R:2_P:Ed Richards,R:2_P:Ed Richards_FO,2,FO,1
5256,R:15_P:Ed Richards,R:15_P:Ed Richards_FO,15,FO,1
5257,R:2_P:Ed Richards,R:2_P:Ed Richards_MI,2,MI,1
5258,R:15_P:Ed Richards,R:15_P:Ed Richards_MI,15,MI,1
5259,R:4_P:Ed Richards,R:4_P:Ed Richards_FO,4,FO,1
5260,R:4_P:Ed Richards,R:4_P:Ed Richards_MI,4,MI,1
5261,R:5_P:Ed Richards,R:5_P:Ed Richards_FO,5,FO,1
5262,R:18_P:Ed Richards,R:18_P:Ed Richards_FO,18,FO,1
5263,R:5_P:Ed Richards,R:5_P:Ed Richards_MI,5,MI,1
5264,R:18_P:Ed Richards,R:18_P:Ed Richards_MI,18,MI,1
5265,R:8_P:Ed Richards,R:8_P:Ed Richards_FO,8,FO,1
5266,R:8_P:Ed Richards,R:8_P:Ed Richards_MI,8,MI,1
5267,R:10_P:Ed Richards,R:10_P:Ed Richards_FO,10,FO,1
5268,R:10_P:Ed Richards,R:10_P:Ed Richards_MI,10,MI,1
5269,R:11_P:Ed Richards,R:11_P:Ed Richards_FO,11,FO,1
5270,R:20_P:Ed Richards,R:20_P:Ed Richards_FO,20,FO,1
5271,R:11_P:Ed Richards,R:11_P:Ed Richards_MI,11,MI,1
5272,R:20_P:Ed Richards,R:20_P:Ed Richards_MI,20,MI,1
5273,R:16_P:Ed Richards,R:16_P:Ed Richards_FO,16,FO,1
5274,R:3_P:Ed Richards,R:3_P:Ed Richards_FO,3,FO,1
5275,R:16_P:Ed Richards,R:16_P:Ed Richards_MI,16,MI,1
5276,R:3_P:Ed Richards,R:3_P:Ed Richards_MI,3,MI,1
5277,R:17_P:Ed Richards,R:17_P:Ed Richards_FO,17,FO,1
5278,R:17_P:Ed Richards,R:17_P:Ed Richards_MI,17,MI,1
5279,R:19_P:Ed Richards,R:19_P:Ed Richards_FO,19,FO,1
5280,R:19_P:Ed Richards,R:19_P:Ed Richards_MI,19,MI,1
5281,R:21_P:Ed Richards,R:21_P:Ed Richards_FO,21,FO,1
5282,R:21_P:Ed Richards,R:21_P:Ed Richards_MI,21,MI,1
5283,R:23_P:Ed Richards,R:23_P:Ed Richards_FO,23,FO,1
5284,R:9_P:Ed Richards,R:9_P:Ed Richards_FO,9,FO,1
5285,R:23_P:Ed Richards,R:23_P:Ed Richards_MI,23,MI,1
5286,R:9_P:Ed Richards,R:9_P:Ed Richards_MI,9,MI,1
5287,R:1_P:Ed Richards,R:1_P:Ed Richards_FO,1,FO,1
5288,R:1_P:Ed Richards,R:1_P:Ed Richards_MI,1,MI,1
5289,R:6_P:Ed Richards,R:6_P:Ed Richards_FO,6,FO,1
5290,R:6_P:Ed Richards,R:6_P:Ed Richards_MI,6,MI,1
5291,R:7_P:Ed Richards,R:7_P:Ed Richards_FO,7,FO,1
5292,R:7_P:Ed Richards,R:7_P:Ed Richards_MI,7,MI,1
5293,R:12_P:Ed Richards,R:12_P:Ed Richards_FO,12,FO,1
5294,R:12_P:Ed Richards,R:12_P:Ed Richards_MI,12,MI,1
5295,R:14_P:Ed Richards,R:14_P:Ed Richards_FO,14,FO,1
5296,R:14_P:Ed Richards,R:14_P:Ed Richards_MI,14,MI,1
5297,R:22_P:Ed Richards,R:22_P:Ed Richards_FO,22,FO,1
5298,R:22_P:Ed Richards,R:22_P:Ed Richards_MI,22,MI,1
5299,R:2_P:Bailey Dale,R:2_P:Bailey Dale_FO,2,FO,1
5300,R:15_P:Bailey Dale,R:15_P:Bailey Dale_FO,15,FO,1
5301,R:4_P:Bailey Dale,R:4_P:Bailey Dale_FO,4,FO,1
5302,R:5_P:Bailey Dale,R:5_P:Bailey Dale_FO,5,FO,1
5303,R:18_P:Bailey Dale,R:18_P:Bailey Dale_FO,18,FO,1
5304,R:8_P:Bailey Dale,R:8_P:Bailey Dale_FO,8,FO,1
5305,R:10_P:Bailey Dale,R:10_P:Bailey Dale_FO,10,FO,1
5306,R:11_P:Bailey Dale,R:11_P:Bailey Dale_FO,11,FO,1
5307,R:20_P:Bailey Dale,R:20_P:Bailey Dale_FO,20,FO,1
5308,R:16_P:Bailey Dale,R:16_P:Bailey Dale_FO,16,FO,1
5309,R:3_P:Bailey Dale,R:3_P:Bailey Dale_FO,3,FO,1
5310,R:17_P:Bailey Dale,R:17_P:Bailey Dale_FO,17,FO,1
5311,R:19_P:Bailey Dale,R:19_P:Bailey Dale_FO,19,FO,1
5312,R:21_P:Bailey Dale,R:21_P:Bailey Dale_FO,21,FO,1
5313,R:23_P:Bailey Dale,R:23_P:Bailey Dale_FO,23,FO,1
5314,R:9_P:Bailey Dale,R:9_P:Bailey Dale_FO,9,FO,1
5315,R:1_P:Bailey Dale,R:1_P:Bailey Dale_FO,1,FO,1
5316,R:6_P:Bailey Dale,R:6_P:Bailey Dale_FO,6,FO,1
5317,R:7_P:Bailey Dale,R:7_P:Bailey Dale_FO,7,FO,1
5318,R:12_P:Bailey Dale,R:12_P:Bailey Dale_FO,12,FO,1
5319,R:14_P:Bailey Dale,R:14_P:Bailey Dale_FO,14,FO,1
5320,R:22_P:Bailey Dale,R:22_P:Bailey Dale_FO,22,FO,1
5321,R:2_P:Josh Bruce,R:2_P:Josh Bruce_FO,2,FO,1
5322,R:15_P:Josh Bruce,R:15_P:Josh Bruce_FO,15,FO,1
5323,R:4_P:Josh Bruce,R:4_P:Josh Bruce_FO,4,FO,1
5324,R:5_P:Josh Bruce,R:5_P:Josh Bruce_FO,5,FO,1
5325,R:18_P:Josh Bruce,R:18_P:Josh Bruce_FO,18,FO,1
5326,R:8_P:Josh Bruce,R:8_P:Josh Bruce_FO,8,FO,1
5327,R:10_P:Josh Bruce,R:10_P:Josh Bruce_FO,10,FO,1
5328,R:11_P:Josh Bruce,R:11_P:Josh Bruce_FO,11,FO,1
5329,R:20_P:Josh Bruce,R:20_P:Josh Bruce_FO,20,FO,1
5330,R:16_P:Josh Bruce,R:16_P:Josh Bruce_FO,16,FO,1
5331,R:3_P:Josh Bruce,R:3_P:Josh Bruce_FO,3,FO,1
5332,R:17_P:Josh Bruce,R:17_P:Josh Bruce_FO,17,FO,1
5333,R:19_P:Josh Bruce,R:19_P:Josh Bruce_FO,19,FO,1
5334,R:21_P:Josh Bruce,R:21_P:Josh Bruce_FO,21,FO,1
5335,R:23_P:Josh Bruce,R:23_P:Josh Bruce_FO,23,FO,1
5336,R:9_P:Josh Bruce,R:9_P:Josh Bruce_FO,9,FO,1
5337,R:1_P:Josh Bruce,R:1_P:Josh Bruce_FO,1,FO,1
5338,R:6_P:Josh Bruce,R:6_P:Josh Bruce_FO,6,FO,1
5339,R:7_P:Josh Bruce,R:7_P:Josh Bruce_FO,7,FO,1
5340,R:12_P:Josh Bruce,R:12_P:Josh Bruce_FO,12,FO,1
5341,R:14_P:Josh Bruce,R:14_P:Josh Bruce_FO,14,FO,1
5342,R:22_P:Josh Bruce,R:22_P:Josh Bruce_FO,22,FO,1
5343,R:2_P:Aaron Naughton,R:2_P:Aaron Naughton_FO,2,FO,1
5344,R:15_P:Aaron Naughton,R:15_P:Aaron Naughton_FO,15,FO,1
5345,R:4_P:Aaron Naughton,R:4_P:Aaron Naughton_FO,4,FO,1
5346,R:5_P:Aaron Naughton,R:5_P:Aaron Naughton_FO,5,FO,1
5347,R:18_P:Aaron Naughton,R:18_P:Aaron Naughton_FO,18,FO,1
5348,R:8_P:Aaron Naughton,R:8_P:Aaron Naughton_FO,8,FO,1
5349,R:10_P:Aaron Naughton,R:10_P:Aaron Naughton_FO,10,FO,1
5350,R:11_P:Aaron Naughton,R:11_P:Aaron Naughton_FO,11,FO,1
5351,R:20_P:Aaron Naughton,R:20_P:Aaron Naughton_FO,20,FO,1
5352,R:16_P:Aaron Naughton,R:16_P:Aaron Naughton_FO,16,FO,1
5353,R:3_P:Aaron Naughton,R:3_P:Aaron Naughton_FO,3,FO,1
5354,R:17_P:Aaron Naughton,R:17_P:Aaron Naughton_FO,17,FO,1
5355,R:19_P:Aaron Naughton,R:19_P:Aaron Naughton_FO,19,FO,1
5356,R:21_P:Aaron Naughton,R:21_P:Aaron Naughton_FO,21,FO,1
5357,R:23_P:Aaron Naughton,R:23_P:Aaron Naughton_FO,23,FO,1
5358,R:9_P:Aaron Naughton,R:9_P:Aaron Naughton_FO,9,FO,1
5359,R:1_P:Aaron Naughton,R:1_P:Aaron Naughton_FO,1,FO,1
5360,R:6_P:Aaron Naughton,R:6_P:Aaron Naughton_FO,6,FO,1
5361,R:7_P:Aaron Naughton,R:7_P:Aaron Naughton_FO,7,FO,1
5362,R:12_P:Aaron Naughton,R:12_P:Aaron Naughton_FO,12,FO,1
5363,R:14_P:Aaron Naughton,R:14_P:Aaron Naughton_FO,14,FO,1
5364,R:22_P:Aaron Naughton,R:22_P:Aaron Naughton_FO,22,FO,1
5365,R:2_P:Roarke Smith,R:2_P:Roarke Smith_FO,2,FO,1
5366,R:15_P:Roarke Smith,R:15_P:Roarke Smith_FO,15,FO,1
5367,R:2_P:Roarke Smith,R:2_P:Roarke Smith_MI,2,MI,1
5368,R:15_P:Roarke Smith,R:15_P:Roarke Smith_MI,15,MI,1
5369,R:4_P:Roarke Smith,R:4_P:Roarke Smith_FO,4,FO,1
5370,R:4_P:Roarke Smith,R:4_P:Roarke Smith_MI,4,MI,1
5371,R:5_P:Roarke Smith,R:5_P:Roarke Smith_FO,5,FO,1
5372,R:18_P:Roarke Smith,R:18_P:Roarke Smith_FO,18,FO,1
5373,R:5_P:Roarke Smith,R:5_P:Roarke Smith_MI,5,MI,1
5374,R:18_P:Roarke Smith,R:18_P:Roarke Smith_MI,18,MI,1
5375,R:8_P:Roarke Smith,R:8_P:Roarke Smith_FO,8,FO,1
5376,R:8_P:Roarke Smith,R:8_P:Roarke Smith_MI,8,MI,1
5377,R:10_P:Roarke Smith,R:10_P:Roarke Smith_FO,10,FO,1
5378,R:10_P:Roarke Smith,R:10_P:Roarke Smith_MI,10,MI,1
5379,R:11_P:Roarke Smith,R:11_P:Roarke Smith_FO,11,FO,1
5380,R:20_P:Roarke Smith,R:20_P:Roarke Smith_FO,20,FO,1
5381,R:11_P:Roarke Smith,R:11_P:Roarke Smith_MI,11,MI,1
5382,R:20_P:Roarke Smith,R:20_P:Roarke Smith_MI,20,MI,1
5383,R:16_P:Roarke Smith,R:16_P:Roarke Smith_FO,16,FO,1
5384,R:3_P:Roarke Smith,R:3_P:Roarke Smith_FO,3,FO,1
5385,R:16_P:Roarke Smith,R:16_P:Roarke Smith_MI,16,MI,1
5386,R:3_P:Roarke Smith,R:3_P:Roarke Smith_MI,3,MI,1
5387,R:17_P:Roarke Smith,R:17_P:Roarke Smith_FO,17,FO,1
